Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
Tegal,2019,242.0,6414.0,265.36,"Meteorologi, Tegal",74.0
Brebes,2019,698.0,20524.0,294.04,,75.6590909090909
Magelang,2019,2.0,61.0,307.15,"SMPK. Borobudur, Magelang",78.0
Surakarta,2019,21.543478260869563,687.089859216894,299.96839875795445,,79.38383838383838
Salatiga,2019,60.0,1683.0,281.04,,80.52525252525253
Semarang,2019,110.0,2374.0,215.84,"SMPK. Balit Getas, Semarang",81.0
Semarang,2019,110.0,2374.0,215.84,"Klimatologi, Semarang",77.0
Semarang,2019,110.0,2374.0,215.84,"SI. Ungaran, Semarang",79.0
Pekalongan,2019,110.0,2374.0,215.84,,77.875
Tegal,2019,110.0,2374.0,215.84,"Meteorologi, Tegal",74.0
