Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
Cilacap,2013,1322.0,1255.750749699333,9.498871026469992,"Meteorologi, Cilacap",82.0
Banyumas,2013,1671.0,2172.471502658071,13.00102634744507,,86.52798630941372
Purbalingga,2013,731.0,780.8881845490296,10.68246490491149,,87.56318539670798
Banjarnegara,2013,2278.0,1970.754693925778,8.651249753844505,,86.31679178564823
Kebumen,2013,2202.0,1938.738197195212,8.804442312421493,"Sempor, Kebumen",84.0
Purworejo,2013,1012.0,1779.205166704972,17.58107872238114,,81.82400456352876
Wonosobo,2013,326.0,277.5380169084751,8.513436101486967,"Wadaslintang, Wonosobo",81.0
Magelang,2013,682.0,1101.924774223633,16.15725475401221,"SMPK. Borobudur, Magelang",82.0
Boyolali,2013,3182.0,4639.818632729367,14.5814539054977,,82.89457562914713
Klaten,2013,1904.0,1890.887458325091,9.93113160885027,,83.2362399508778
Sukoharjo,2013,7251.0,7980.061498760797,11.00546338265177,,83.13278673637754
Wonogiri,2013,28883.0,41493.15988766816,14.36594532689408,,82.69200975683196
Karanganyar,2013,4233.0,6336.469051718767,14.96921580845445,,82.02170278342663
Sragen,2013,8164.0,17779.50393058164,21.77793230105541,,81.22965958734721
Grobogan,2013,878.0,1243.005265510967,14.15723537028436,,80.42367393977923
Blora,2013,2394.0,2352.876273247034,9.828221692761211,,79.71153961190831
Rembang,2013,4007.0,4330.628369366514,10.80765752275147,,79.20105037492003
Pati,2013,2696.0,3431.727309022115,12.72895886135799,"SMPK. Rendole, Pati",79.0
Kudus,2013,735.0,893.2473704339714,12.15302544808124,"SMPK. Colo, Kudus",79.0
Jepara,2013,9545.0,15907.08200991291,16.66535569398943,,78.53865885401629
Demak,2013,253.0,312.5617974625233,12.354221243578,,77.98030678112956
Semarang,2013,2523.0,2225.971576739395,8.822717307726498,"Klimatologi, Semarang",78.0
Semarang,2013,2523.0,2225.971576739395,8.822717307726498,"SI Ungaran, Semarang",79.0
Temanggung,2013,440.0,459.8202874544832,10.45046107851098,,80.36911203883805
Kendal,2013,1518.0,1795.990887691565,11.83129702036604,,81.53423738688514
Batang,2013,483.0,624.3469342914091,12.92643756296913,"Gamer, Batang",82.0
Pekalongan,2013,326.0,277.6256836422185,8.516125265098728,,81.44704787151025
Pemalang,2013,1598.0,1168.600695582043,7.312895466721168,,80.26012514461942
Tegal,2013,281.0,340.9228125047305,12.13248443077333,"Meteorologi, Tegal",79.0
Brebes,2013,586.0,840.011258157568,14.33466310849092,,78.12670645136059
Kota Magelang,2013,0.0,0.0,0.0,,77.69734184455419
Kota Surakarta,2013,9.0,6.334032090308638,7.037813433676265,,77.66826935846994
Kota Salatiga,2013,0.0,0.0,0.0,,77.99585217199696
Kota Semarang,2013,341.0,422.0756912418937,12.37758625342797,,78.63645346402436
Kota Pekalongan,2013,0.0,0.0,0.0,,79.54643641344126
Kota Tegal,2013,0.0,0.0,0.0,,80.68216419913678
