Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
Kota Surakarta,2013,0.0,0.0,0.0,,77.66826976815155
Kota Salatiga,2013,0.0,0.0,0.0,,77.99585270790095
Kota Semarang,2013,0.0,0.0,0.0,,78.63645405916279
Kota Pekalongan,2013,0.0,0.0,0.0,,79.5464369637347
Kota Tegal,2013,0.0,0.0,0.0,,80.68216456341455
Cilacap,2014,2990.0,3218.686,10.76483612040134,"Meteorologi, Cilacap",82.0
Banyumas,2014,1952.0,1864.782,9.553186475409838,,83.40599886917398
Purbalingga,2014,66.0,95.534,14.47484848484848,,84.60498658215974
Banjarnegara,2014,9.0,9.365,10.40555555555556,,85.25148100406564
Kebumen,2014,6817.0,8464.978000000001,12.41745342526038,"Sempor, Kebumen",85.0
Purworejo,2014,3051.0,5655.389999999999,18.53618485742379,,83.7024135382728
Wonosobo,2014,29.0,35.7,12.31034482758621,"Wadaslintang, Wonosobo",82.0
Magelang,2014,0.0,0.0,0.0,"SMPK. Borobudur, Magelang",81.0
Boyolali,2014,2556.0,3080.93904,12.05375211267606,,82.25372187159157
Klaten,2014,2167.0,3942.418000000001,18.19297646515921,,85.05959286458418
Sukoharjo,2014,1626.0,3004.547,18.47814883148832,,88.08566742528468
Wonogiri,2014,9985.0,14971.065,14.9935553329995,"SMPK. Selogiri, Wonogiri",90.0
Karanganyar,2014,153.0,251.195,16.41797385620915,,89.81531881866755
Sragen,2014,3181.0,5640.167,17.73079849104055,,87.92304724574738
Grobogan,2014,19804.0,45254.259,22.85106998586144,,85.05928242932997
Blora,2014,6079.0,15268.461,25.11673137029117,,81.96012151750593
Rembang,2014,5333.0,5570.438,10.44522407650478,,79.36166165836572
Pati,2014,2425.0,3057.773,12.60937319587629,"SMPK. Rendole, Pati",78.0
Kudus,2014,104.0,260.84,25.08076923076923,"SMPK. Colo, Kudus",78.0
Jepara,2014,13.0,11.547,8.882307692307693,,77.61476360788069
Demak,2014,411.0,1026.115,24.96630170316302,,76.77885209834083
Semarang,2014,145.0,197.896,13.648,"Klimatologi, Semarang",76.0
Semarang,2014,145.0,197.896,13.648,"SI Ungaran, Semarang",76.0
Temanggung,2014,1.0,2.092,20.92,,77.78985525525911
Kendal,2014,1193.0,1752.648,14.69109807208717,,80.32653842396684
Batang,2014,0.0,0.0,0.0,"Gamer, Batang",82.0
Pekalongan,2014,33.0,33.946,10.28666666666667,,81.6542438064643
Pemalang,2014,50.0,60.0,12.0,,79.94948698338095
Tegal,2014,33.0,41.44,12.55757575757576,"Meteorologi, Tegal",78.0
Brebes,2014,2029.0,2694.21,13.27851158206013,,76.7124238828523
Kota Magelang,2014,0.0,0.0,0.0,,76.16288188759178
Kota Surakarta,2014,0.0,0.0,0.0,,76.21986782715308
Kota Salatiga,2014,0.0,0.0,0.0,,76.75187551447085
Kota Semarang,2014,0.0,0.0,0.0,,77.6273987624798
Kota Pekalongan,2014,0.0,0.0,0.0,,78.71493138411451
Kota Tegal,2014,0.0,0.0,0.0,,79.8829671923097
Cilacap,2018,16559.0,30495.0,18.42,"Meteorologi, Cilacap",81.0
Banyumas,2018,2592.0,3455.0,13.33,,81.94502397192625
Purbalingga,2018,8419.0,11479.0,13.63,,82.63903468005394
Banjarnegara,2018,2266.0,2958.0,13.06,,83.01352804815463
Kebumen,2018,3479.0,6147.0,17.67,"Sempor, Kebumen",83.0
Purworejo,2018,1778.0,2191.0,12.32,,82.46308854061026
Wonosobo,2018,0.0,0.0,0.0,"Wadaslintang, Wonosobo",81.0
Magelang,2018,0.0,0.0,0.0,"SMPK. Borobudur, Magelang",79.0
Boyolali,2018,2660.0,3564.0,13.4,"SMPK Adi Sumarmo, Boyolali",79.0
Klaten,2018,3555.0,5293.0,14.89,,79.71257254212627
Sukoharjo,2018,2249.0,4208.0,18.71,,80.43761072784724
Wonogiri,2018,5453.0,8431.0,15.46,,80.94384354964458
Karanganyar,2018,839.0,1144.0,13.63,"Puslitbang FP. UNS Jumantono, Karanganyar",81.0
Sragen,2018,8423.0,11897.0,14.12,,80.47532786005917
Grobogan,2018,25154.0,41866.0,16.64,,79.64115006562344
Blora,2018,3934.0,7376.0,18.75,,78.86930834115812
Rembang,2018,1923.0,3434.0,17.86,,78.53164441112851
Pati,2018,1728.0,2241.0,12.97,"SMPK. Rondole, Pati",79.0
Kudus,2018,428.0,669.0,15.65,,80.42167851920969
Jepara,2018,773.0,1074.0,13.89,,82.04583012808206
Demak,2018,1626.0,2365.0,14.54,,82.89706667291338
Semarang,2018,908.0,1290.0,14.21,"SMPK. Balit Getas, Semarang",82.0
Semarang,2018,908.0,1290.0,14.21,"Klimatologi, Semarang",77.0
Semarang,2018,908.0,1290.0,14.21,"SI. Ungaran, Semarang",66.0
