,Unnamed: 0.1,Unnamed: 0,Kabupaten,Tahun,Luas Panen,Hasil Panen,Produktivitas,Station,Humidity
31,31,31,Surakarta,2015,8.0,108.0,135.0,"Adisumarmo, Surakarta",79.0
32,32,32,Salatiga,2015,142.0,4793.076,337.5405633802817,"SMPK. Getas, Salatiga",80.0
33,33,33,Semarang,2015,373.0,5933.63,159.0785522788204,"Klimatologi, Semarang",72.0
34,34,34,Semarang,2015,373.0,5933.63,159.0785522788204,"SI Ungaran, Semarang",69.0
35,35,35,Pekalongan,2015,1271.851851851852,29851.170370370364,175.61491882336472,,71.77272727272728
36,36,36,Tegal,2015,2941.1481481481483,74269.45962962962,213.62271819483783,"Meteorologi, Tegal",77.0
37,37,37,Cilacap,2019,3840.0,98187.0,255.7,"Meteorologi, Cilacap",83.0
38,38,38,Banyumas,2019,1385.0,41543.0,300.01,,82.77232142857143
39,39,39,Purbalingga,2019,1754.0,52659.0,300.27,,82.14285714285715
40,40,40,Banjarnegara,2019,3417.0,112625.0,329.63,,81.19196428571428
41,41,41,Kebumen,2019,1678.0,29988.0,178.71,"Sempor, Kebumen",80.0
42,42,42,Purworejo,2019,1731.0,51134.0,295.37,,76.67857142857143
43,43,43,Wonosobo,2019,4404.0,156300.0,354.91,"Wadaslintang, Wonosobo",74.0
44,44,44,Magelang,2019,1071.0,42956.0,401.05,"SMPK. Borobudur, Magelang",78.0
45,45,45,Boyolali,2019,3342.0,91721.0,274.46,,81.12235169491524
46,46,46,Klaten,2019,767.0,28955.0,377.51,,84.02542372881356
47,47,47,Sukoharjo,2019,1062.0,41269.0,388.59,,86.16578389830508
48,48,48,Wonogiri,2019,46873.0,890438.0,189.97,"SMPK. Selogiri, Wonogiri",87.0
49,49,49,Karanganyar,2019,2165.0,54997.0,254.05,"Puslitbang FP. UNS Jumantono, Karanganyar",82.0
50,50,50,Sragen,2019,1129.0,22058.0,195.38,,80.98428959276019
51,51,51,Grobogan,2019,479.0,13850.0,289.26,,80.39056108597285
52,52,52,Blora,2019,777.0,26180.0,336.93,,80.00468778280542
53,53,53,Rembang,2019,2076.0,4.0,243.88,,79.61254298642534
54,54,54,Pati,2019,14184.0,746516.0,526.31,"SMPK. Rondole, Pati",79.0
55,55,55,Kudus,2019,1180.0,35681.0,302.46,"SMPK. Colo, Kudus",78.0
56,56,56,Jepara,2019,6759.0,245074.0,362.58,,78.77777777777777
57,57,57,Demak,2019,74.0,2182.0,294.93,,80.22222222222223
58,58,58,Semarang,2019,1685.0,53218.0,315.83,"SMPK. Balit Getas, Semarang",81.0
59,59,59,Semarang,2019,1685.0,53218.0,315.83,"Klimatologi, Semarang",77.0
60,60,60,Semarang,2019,1685.0,53218.0,315.83,"SI. Ungaran, Semarang",79.0
61,61,61,Temanggung,2019,741.0,22043.0,297.6,,80.003367003367
62,62,62,Kendal,2019,357.0,10430.0,292.56,,80.72390572390572
63,63,63,Batang,2019,689.0,19119.0,277.65,"Gamer/Subah, Batang",81.0
64,64,64,Pekalongan,2019,264.0,6987.0,264.95,,79.18518518518519
65,65,65,Pemalang,2019,84.0,1998.0,237.86,,75.81481481481482
66,66,66,Tegal,2019,242.0,6414.0,265.36,"Meteorologi, Tegal",74.0
67,67,67,Brebes,2019,698.0,20524.0,294.04,,75.6590909090909
68,68,68,Magelang,2019,2.0,61.0,307.15,"SMPK. Borobudur, Magelang",78.0
69,69,69,Surakarta,2019,21.543478260869563,687.089859216894,299.96839875795445,,79.38383838383838
70,70,70,Salatiga,2019,60.0,1683.0,281.04,,80.52525252525253
71,71,71,Semarang,2019,110.0,2374.0,215.84,"SMPK. Balit Getas, Semarang",81.0
72,72,72,Semarang,2019,110.0,2374.0,215.84,"Klimatologi, Semarang",77.0
73,73,73,Semarang,2019,110.0,2374.0,215.84,"SI. Ungaran, Semarang",79.0
74,74,74,Pekalongan,2019,110.0,2374.0,215.84,,77.875
75,75,75,Tegal,2019,110.0,2374.0,215.84,"Meteorologi, Tegal",74.0
